hour,ambient_temp,battery_temp,soc,energy,efficiency
415,29.65842917280873,29.805013464536817,0.9,0.0,0.9267078541359564
416,31.18263267345409,31.344459000188632,0.9,0.0,0.9190868366327295
417,30.00487253549057,30.154921260845477,0.9,0.0,0.9249756373225471
418,33.08327502349941,33.2641077737344,0.9,0.0,0.9095836248825029
419,32.86949720279227,33.04819217482019,0.9,0.0,0.9106525139860386
420,33.34410242842114,33.52754345270535,0.9,0.0,0.9082794878578943
421,32.27491302491747,32.44766215516664,0.9,0.0,0.9136254348754126
422,32.88868113686393,33.06756794823257,0.9,0.0,0.9105565943156803
423,32.31274405025221,32.48587149075473,0.9,0.0,0.9134362797487389
424,31.742698496448323,31.910125481412805,0.9,0.0,0.9162865075177583
425,32.02516793578019,32.19541961513799,0.9,0.0,0.914874160321099
426,30.04061194068853,30.191018060095416,0.9,0.0,0.9247969402965573
427,28.06484142665562,28.195489840922175,0.9,0.0,0.9346757928667219
428,29.31145628891422,29.45457085180336,0.9,0.0,0.9284427185554288
429,26.691148361011813,26.80805984462193,0.9,0.0,0.9415442581949409
430,27.53903011440708,27.66442041555115,0.9,0.0,0.9373048494279645
431,25.521416294324005,25.626630457267247,0.9,0.0,0.9473929185283799
432,27.403500503933827,27.527535508973166,0.9,0.0,0.9379824974803308
433,27.126494703117658,27.247759650148833,0.9,0.0,0.9393675264844117
434,25.551439571692438,25.65695396740936,0.9,0.0,0.9472428021415378
435,26.77699741054673,26.894767384652198,0.9,0.0,0.9411150129472663
436,28.36116241296992,28.49477403709962,0.9,0.0,0.9331941879351503
437,29.0728734753818,29.21360221013562,0.9,0.0,0.9296356326230909
438,27.64541587893395,27.77187003772329,0.9,0.0,0.9367729206053302
439,29.9975805965472,30.14755640251267,0.9,0.0,0.925012097017264
440,30.285575538663096,30.438431294049728,0.9,0.0,0.9235721223066845
441,29.672879998578377,29.81960879856416,0.9,0.0,0.9266356000071081
442,32.59100562688393,32.76691568315277,0.9,0.0,0.9120449718655803
443,32.87202028005091,33.050740482851424,0.9,0.0,0.9106398985997454
444,33.42960005026672,33.61389605076939,0.9,0.0,0.9078519997486664
445,33.39546277187393,33.57941739959267,0.9,0.0,0.9080226861406303
446,31.60447778480296,31.77052256265099,0.9,0.0,0.9169776110759852
447,32.66948664914714,32.84618151563861,0.9,0.0,0.9116525667542643
448,31.857932801756355,32.02651212977392,0.9,0.0,0.9157103359912182
449,30.373618399497257,30.52735458349223,0.9,0.0,0.9231319080025137
450,31.65669202784015,31.823258948118553,0.9,0.0,0.9167165398607992
451,29.01375857707103,29.15389616284174,0.9,0.0,0.9299312071146448
452,27.244244418627623,27.3666868628139,0.9,0.0,0.9387787779068618
453,28.315972096925783,28.44913181789504,0.9,0.0,0.9334201395153711
454,25.99456509998072,26.104510750980527,0.9,0.0,0.9450271745000963
455,25.384285331915464,25.48812818523462,0.9,0.0,0.9480785733404227
456,24.120631698509914,24.220631698509916,0.9,0.0,0.95
457,27.11368471101843,27.234821558128612,0.9,0.0,0.9394315764449078
458,26.02561252254709,26.13586864777256,0.9,0.0,0.9448719373872645
459,26.412329900804625,26.52645319981267,0.9,0.0,0.9429383504959769
460,26.912239488659647,27.031361883546243,0.9,0.0,0.9404388025567018
461,28.65991425927732,28.79651340187009,0.9,0.0,0.9317004287036134
462,26.88372822792172,27.002565510200935,0.9,0.0,0.9405813588603914
463,28.918088083884943,29.057268964723793,0.9,0.0,0.9304095595805753
464,30.47194790664512,30.62666738571157,0.9,0.0,0.9226402604667744
465,31.51685600061111,31.682024560617222,0.9,0.0,0.9174157199969444
466,31.045270329837784,31.205723033136163,0.9,0.0,0.919773648350811
467,32.033595225280315,32.20393117753312,0.9,0.0,0.9148320238735984
468,30.790551074190898,30.948456584932806,0.9,0.0,0.9210472446290454
469,32.972014941792736,33.15173509121066,0.9,0.0,0.9101399252910363
470,31.41498044428584,31.579130248728696,0.9,0.0,0.9179250977785708
471,32.27495790527337,32.4477074843261,0.9,0.0,0.9136252104736331
472,32.71266535805188,32.889792011632395,0.9,0.0,0.9114366732097405
473,30.738632615295074,30.896018941448027,0.9,0.0,0.9213068369235246
474,30.90392492144345,31.062964170657885,0.9,0.0,0.9204803753927827
475,29.583399821357794,29.729233819571373,0.9,0.0,0.9270830008932109
476,29.64663249997568,29.793098824975438,0.9,0.0,0.9267668375001216
477,27.43959370458432,27.56398964163016,0.9,0.0,0.9378020314770784
478,27.245901939424805,27.368360958819054,0.9,0.0,0.938770490302876
479,25.86465285307964,25.97329938161044,0.9,0.0,0.9456767357346018
480,26.24460834424673,26.357054427689196,0.9,0.0,0.9437769582787663
481,25.379249680379804,25.483042177183602,0.9,0.0,0.9481037515981009
482,27.012926986732708,27.133056256600035,0.9,0.0,0.9399353650663365
483,26.772437505733084,26.890161880790416,0.9,0.0,0.9411378124713345
484,27.56931552384092,27.69500867907933,0.9,0.0,0.9371534223807954
485,28.12770865912977,28.258985745721066,0.9,0.0,0.9343614567043511
486,28.538847098584164,28.674235569570005,0.9,0.0,0.9323057645070791
487,28.191960046018902,28.323879646479092,0.9,0.0,0.9340401997699055
488,30.99970773155153,31.159704808867048,0.9,0.0,0.9200014613422423
489,32.28460781487228,32.457453893021004,0.9,0.0,0.9135769609256386
490,32.19205973833745,32.363980335720825,0.9,0.0,0.9140397013083127
491,32.6661651558587,32.84282680741729,0.9,0.0,0.9116691742207065
492,32.81778672382341,32.99596459106164,0.9,0.0,0.9109110663808829
493,32.85374609487376,33.0322835558225,0.9,0.0,0.9107312695256311
494,31.719095361306163,31.886286314919225,0.9,0.0,0.9164045231934691
495,32.78786191285022,32.96574053197872,0.9,0.0,0.9110606904357489
496,32.32787525516463,32.50115400771627,0.9,0.0,0.9133606237241768
497,32.204227589046006,32.37626986493647,0.9,0.0,0.91397886205477
498,30.37208704514661,30.525807915598076,0.9,0.0,0.923139564774267
